timestamp,node_id,location,elevation,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,horizon
2026-05-14 11:00:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,390.76773,128.74057,20.229324,87.727425,-74.20874,10.263537,True,24h
2026-05-14 11:00:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,390.82196,128.79776,20.25076,87.62466,-74.23768,10.262392,True,24h
2026-05-14 11:00:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,391.06653,128.96329,20.280205,87.50667,-74.272446,10.270958,True,24h
2026-05-14 11:00:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,391.33038,129.20067,20.315598,87.37094,-74.31132,10.284691,True,24h
2026-05-14 11:00:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,391.58887,129.48453,20.354368,87.22431,-74.35233,10.301377,True,24h
2026-05-14 11:00:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,391.84396,129.81644,20.39685,87.06526,-74.39587,10.321074,True,24h
2026-05-14 11:00:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,392.09268,130.1923,20.442541,86.89546,-74.44142,10.343484,True,24h
2026-05-14 11:00:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,392.33914,130.62631,20.492834,86.70984,-74.49022,10.369445,True,24h
2026-05-14 11:00:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,392.56186,131.0695,20.542517,86.52717,-74.53751,10.395931,True,24h
2026-05-14 11:00:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,392.78842,131.60406,20.599808,86.318054,-74.59047,10.428007,True,24h
2026-05-14 11:00:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,393.02063,132.27933,20.668907,86.067726,-74.65228,10.468655,True,24h
2026-05-14 11:00:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,393.23416,133.03835,20.743855,85.79759,-74.71756,10.514347,True,24h
2026-05-14 11:00:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,393.42682,133.895,20.825626,85.504456,-74.78683,10.565993,True,24h
2026-05-14 11:00:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,392.36423,134.8144,20.911854,85.12396,-74.84717,10.614722,True,24h
2026-05-14 11:00:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,390.3581,135.8536,21.007015,84.659134,-74.904564,10.665752,True,24h
2026-05-14 11:01:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,388.23505,136.95241,21.105516,84.1785,-74.96215,10.719931,True,24h
2026-05-14 11:01:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,385.7502,138.24289,21.218056,83.631584,-75.025024,10.784349,True,24h
2026-05-14 11:01:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,383.14392,139.59396,21.334103,83.068474,-75.08796,10.852157,True,24h
2026-05-14 11:01:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,380.1518,141.14622,21.4648,82.43692,-75.155815,10.931064,True,24h
2026-05-14 11:01:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,377.23105,142.65234,21.591291,81.825836,-75.22044,11.007851,True,24h
2026-05-14 11:01:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,372.4874,143.94652,21.682205,81.35033,-75.22198,11.033003,True,24h
2026-05-14 11:01:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,367.27155,145.08676,21.754065,80.95537,-75.19772,11.036762,True,24h
2026-05-14 11:01:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,362.7733,146.06277,21.816109,80.61453,-75.17671,11.039892,True,24h
2026-05-14 11:01:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,358.93176,146.88722,21.869125,80.32302,-75.158905,11.042116,True,24h
2026-05-14 11:01:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,355.6291,147.58736,21.914719,80.07191,-75.1438,11.043504,True,24h
2026-05-14 11:01:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,352.77023,148.1852,21.954176,79.854,-75.13098,11.044124,True,24h
2026-05-14 11:01:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,350.33777,148.68507,21.987724,79.66784,-75.12045,11.043896,True,24h
2026-05-14 11:01:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,348.33743,149.08713,22.015282,79.51384,-75.11223,11.042844,True,24h
2026-05-14 11:01:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,346.70462,149.4079,22.037748,79.38732,-75.10591,11.041238,True,24h
2026-05-14 11:01:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,345.3864,149.66087,22.055864,79.28448,-75.10113,11.0393095,True,24h
2026-05-14 11:02:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,343.8476,149.6369,22.070171,79.21212,-75.09026,11.037932,True,24h
2026-05-14 11:02:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,342.5422,149.56508,22.081255,79.157684,-75.08039,11.036612,True,24h
2026-05-14 11:02:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,341.44385,149.5024,22.09056,79.11177,-75.07216,11.035317,True,24h
2026-05-14 11:02:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,340.51852,149.4476,22.09838,79.073,-75.06531,11.034066,True,24h
2026-05-14 11:02:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,339.7374,149.39964,22.104965,79.04018,-75.05959,11.032871,True,24h
2026-05-14 11:02:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,339.07608,149.35765,22.110527,79.01232,-75.0548,11.031747,True,24h
2026-05-14 11:02:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,338.51474,149.3208,22.11524,78.98862,-75.05078,11.030702,True,24h
2026-05-14 11:02:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,338.0369,149.28845,22.119247,78.96838,-75.04739,11.02974,True,24h
2026-05-14 11:02:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,337.62915,149.26003,22.122662,78.95109,-75.04453,11.028858,True,24h
2026-05-14 11:02:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,337.28036,149.23509,22.125578,78.93626,-75.0421,11.02806,True,24h
2026-05-14 11:02:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.982,149.21318,22.12807,78.92354,-75.04004,11.027338,True,24h
2026-05-14 11:02:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.72696,149.19405,22.130201,78.91265,-75.0383,11.026692,True,24h
2026-05-14 11:02:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.50922,149.17732,22.132019,78.903336,-75.03682,11.026118,True,24h
2026-05-14 11:02:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.32376,149.1628,22.133568,78.89538,-75.03557,11.025611,True,24h
2026-05-14 11:02:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.16656,149.15028,22.134882,78.88864,-75.034515,11.02517,True,24h
2026-05-14 11:03:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,336.03452,149.13962,22.135984,78.882965,-75.03364,11.024791,True,24h
2026-05-14 11:03:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.92444,149.13057,22.136908,78.87823,-75.0329,11.02447,True,24h
2026-05-14 11:03:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.83405,149.12308,22.137665,78.87434,-75.03231,11.024203,True,24h
2026-05-14 11:03:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.76086,149.11696,22.138279,78.871185,-75.03182,11.023989,True,24h
2026-05-14 11:03:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.70264,149.11206,22.138771,78.868675,-75.03143,11.02382,True,24h
2026-05-14 11:03:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.65665,149.10818,22.13916,78.8667,-75.03113,11.02369,True,24h
2026-05-14 11:03:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.61978,149.10507,22.139475,78.86511,-75.03088,11.023591,True,24h
2026-05-14 11:03:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.59,149.1026,22.139732,78.86383,-75.03068,11.023518,True,24h
2026-05-14 11:03:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.56622,149.10065,22.139936,78.862816,-75.03052,11.023465,True,24h
2026-05-14 11:03:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.5474,149.09914,22.140104,78.862015,-75.03038,11.023429,True,24h
2026-05-14 11:03:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.5327,149.09798,22.140234,78.8614,-75.03027,11.023409,True,24h
2026-05-14 11:03:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.5214,149.09714,22.140339,78.86092,-75.03019,11.0234,True,24h
2026-05-14 11:03:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.513,149.09654,22.140419,78.86057,-75.03013,11.023404,True,24h
2026-05-14 11:03:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.50687,149.09616,22.140478,78.86032,-75.030075,11.023414,True,24h
2026-05-14 11:03:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.50256,149.09595,22.140524,78.86015,-75.03004,11.023433,True,24h
2026-05-14 11:04:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.49973,149.09587,22.140558,78.86005,-75.03001,11.023455,True,24h
2026-05-14 11:04:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.49792,149.0959,22.140583,78.859985,-75.029976,11.023484,True,24h
2026-05-14 11:04:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.49704,149.096,22.1406,78.85996,-75.02995,11.023515,True,24h
2026-05-14 11:04:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.49695,149.09616,22.140612,78.85998,-75.02994,11.023549,True,24h
2026-05-14 11:04:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.4974,149.09639,22.14062,78.86002,-75.02993,11.023585,True,24h
2026-05-14 11:04:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.49844,149.09666,22.140621,78.86008,-75.02992,11.023623,True,24h
2026-05-14 11:04:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,335.4999,149.09698,22.14062,78.86017,-75.02992,11.0236635,True,24h
