timestamp,node_id,location,elevation,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,horizon
2026-05-14 11:00:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.550325,13.938888,19.605259,84.13509,-75.906876,10.423322,True,24h
2026-05-14 11:00:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547613,13.939344,19.605299,84.139404,-75.9061,10.423574,True,24h
2026-05-14 11:00:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547884,13.939375,19.605211,84.13959,-75.906075,10.423575,True,24h
2026-05-14 11:00:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547861,13.939366,19.605204,84.13966,-75.906166,10.423556,True,24h
2026-05-14 11:00:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54787,13.939366,19.60519,84.13966,-75.90622,10.423538,True,24h
2026-05-14 11:00:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547884,13.939362,19.60518,84.13966,-75.90626,10.423527,True,24h
2026-05-14 11:00:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547884,13.939362,19.605177,84.13966,-75.90628,10.423519,True,24h
2026-05-14 11:00:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547884,13.939362,19.605173,84.13966,-75.90629,10.423515,True,24h
2026-05-14 11:00:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547888,13.939364,19.60517,84.13966,-75.90629,10.423513,True,24h
2026-05-14 11:00:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547894,13.93937,19.60517,84.13968,-75.90628,10.423515,True,24h
2026-05-14 11:00:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547895,13.939375,19.60517,84.13969,-75.90627,10.423518,True,24h
2026-05-14 11:00:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547897,13.939382,19.60517,84.13971,-75.90626,10.423523,True,24h
2026-05-14 11:00:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547903,13.939388,19.60517,84.139725,-75.90624,10.423529,True,24h
2026-05-14 11:00:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.5479,13.939395,19.60517,84.13974,-75.90622,10.4235325,True,24h
2026-05-14 11:00:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547903,13.939404,19.605171,84.13976,-75.906204,10.42354,True,24h
2026-05-14 11:01:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547907,13.93941,19.605171,84.139786,-75.90618,10.423546,True,24h
2026-05-14 11:01:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54791,13.939417,19.605173,84.13981,-75.90616,10.423554,True,24h
2026-05-14 11:01:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54792,13.939425,19.605175,84.13983,-75.906136,10.423562,True,24h
2026-05-14 11:01:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547926,13.939434,19.605177,84.139854,-75.906105,10.42357,True,24h
2026-05-14 11:01:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54793,13.939443,19.605179,84.13987,-75.90608,10.423578,True,24h
2026-05-14 11:01:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547934,13.939451,19.605179,84.13989,-75.90607,10.423585,True,24h
2026-05-14 11:01:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547934,13.93946,19.60518,84.139915,-75.906044,10.423593,True,24h
2026-05-14 11:01:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547937,13.939468,19.605183,84.13994,-75.90601,10.423599,True,24h
2026-05-14 11:01:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547943,13.939477,19.605185,84.13996,-75.90599,10.423608,True,24h
2026-05-14 11:01:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547949,13.939486,19.605186,84.13999,-75.90597,10.423617,True,24h
2026-05-14 11:01:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547949,13.939492,19.605188,84.140015,-75.905945,10.423624,True,24h
2026-05-14 11:01:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547953,13.939501,19.605188,84.14004,-75.905914,10.423633,True,24h
2026-05-14 11:01:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54796,13.939509,19.60519,84.14006,-75.90589,10.423641,True,24h
2026-05-14 11:01:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547958,13.939516,19.605192,84.14008,-75.90587,10.423647,True,24h
2026-05-14 11:01:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547972,13.939525,19.605194,84.14011,-75.905846,10.423656,True,24h
2026-05-14 11:02:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547972,13.939533,19.605196,84.14014,-75.90582,10.423664,True,24h
2026-05-14 11:02:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547972,13.939542,19.605196,84.14015,-75.90579,10.423672,True,24h
2026-05-14 11:02:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547983,13.939551,19.605198,84.14018,-75.90578,10.42368,True,24h
2026-05-14 11:02:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547981,13.939558,19.6052,84.1402,-75.90575,10.423688,True,24h
2026-05-14 11:02:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547985,13.939567,19.605202,84.14023,-75.90572,10.423696,True,24h
2026-05-14 11:02:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547989,13.939575,19.605204,84.14025,-75.90569,10.423704,True,24h
2026-05-14 11:02:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547995,13.939582,19.605206,84.140274,-75.90568,10.423712,True,24h
2026-05-14 11:02:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.547998,13.93959,19.605207,84.1403,-75.905655,10.423719,True,24h
2026-05-14 11:02:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548004,13.939599,19.605207,84.14032,-75.905624,10.423728,True,24h
2026-05-14 11:02:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548016,13.939608,19.605211,84.14034,-75.9056,10.423738,True,24h
2026-05-14 11:02:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548012,13.939616,19.605213,84.140366,-75.90558,10.423744,True,24h
2026-05-14 11:02:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548018,13.939625,19.605215,84.14039,-75.905556,10.423753,True,24h
2026-05-14 11:02:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54802,13.939631,19.605215,84.14042,-75.905525,10.42376,True,24h
2026-05-14 11:02:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548027,13.93964,19.605217,84.14044,-75.9055,10.423769,True,24h
2026-05-14 11:02:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548027,13.939649,19.605219,84.140465,-75.90548,10.423776,True,24h
2026-05-14 11:03:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548035,13.939657,19.60522,84.14049,-75.90546,10.423784,True,24h
2026-05-14 11:03:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548033,13.939666,19.605223,84.14051,-75.90543,10.423792,True,24h
2026-05-14 11:03:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548044,13.939672,19.605225,84.14053,-75.9054,10.4238,True,24h
2026-05-14 11:03:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548044,13.939682,19.605227,84.14056,-75.90538,10.423808,True,24h
2026-05-14 11:03:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54805,13.93969,19.605227,84.14058,-75.90536,10.423816,True,24h
2026-05-14 11:03:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548054,13.939697,19.605228,84.14061,-75.905334,10.423823,True,24h
2026-05-14 11:03:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548058,13.939706,19.605232,84.14063,-75.905304,10.423833,True,24h
2026-05-14 11:03:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548063,13.939714,19.605232,84.14065,-75.90529,10.4238405,True,24h
2026-05-14 11:03:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548065,13.939723,19.605234,84.14068,-75.90526,10.423847,True,24h
2026-05-14 11:03:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548073,13.93973,19.605236,84.1407,-75.905235,10.423856,True,24h
2026-05-14 11:03:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548077,13.939738,19.605238,84.140724,-75.90521,10.423865,True,24h
2026-05-14 11:03:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548079,13.939747,19.60524,84.14075,-75.90519,10.423872,True,24h
2026-05-14 11:03:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54808,13.939755,19.605242,84.14077,-75.90516,10.42388,True,24h
2026-05-14 11:03:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548086,13.939764,19.605244,84.14079,-75.905136,10.423888,True,24h
2026-05-14 11:03:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54809,13.939773,19.605244,84.140816,-75.90511,10.423896,True,24h
2026-05-14 11:04:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548096,13.939781,19.605246,84.14085,-75.90509,10.423904,True,24h
2026-05-14 11:04:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.5481,13.939788,19.605247,84.14087,-75.90507,10.423912,True,24h
2026-05-14 11:04:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548101,13.939796,19.60525,84.14089,-75.90504,10.42392,True,24h
2026-05-14 11:04:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548111,13.939805,19.605253,84.140915,-75.905014,10.423928,True,24h
2026-05-14 11:04:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548113,13.939812,19.605253,84.14094,-75.90499,10.423936,True,24h
2026-05-14 11:04:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548117,13.93982,19.605253,84.14096,-75.90497,10.4239435,True,24h
2026-05-14 11:04:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54812,13.939829,19.605255,84.14098,-75.904945,10.423951,True,24h
2026-05-14 11:04:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548119,13.9398365,19.605259,84.14101,-75.904915,10.42396,True,24h
2026-05-14 11:04:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54813,13.939845,19.60526,84.14104,-75.90489,10.423968,True,24h
2026-05-14 11:04:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54813,13.939854,19.60526,84.14105,-75.90488,10.423975,True,24h
2026-05-14 11:04:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548136,13.93986,19.605263,84.14108,-75.90485,10.423984,True,24h
2026-05-14 11:04:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548136,13.939871,19.605265,84.141106,-75.90482,10.423991,True,24h
2026-05-14 11:04:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548145,13.9398775,19.605267,84.14112,-75.9048,10.424001,True,24h
2026-05-14 11:04:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548143,13.939886,19.605268,84.14114,-75.90478,10.424006,True,24h
2026-05-14 11:04:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548155,13.939895,19.60527,84.141174,-75.90475,10.424016,True,24h
2026-05-14 11:05:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548155,13.939903,19.60527,84.1412,-75.904724,10.424025,True,24h
2026-05-14 11:05:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548162,13.93991,19.605272,84.14123,-75.9047,10.424032,True,24h
2026-05-14 11:05:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548164,13.9399185,19.605274,84.14124,-75.90468,10.424039,True,24h
2026-05-14 11:05:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548166,13.939927,19.605276,84.141266,-75.904655,10.424047,True,24h
2026-05-14 11:05:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548174,13.939936,19.605278,84.14129,-75.904625,10.424056,True,24h
2026-05-14 11:05:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548174,13.939944,19.60528,84.14132,-75.9046,10.424064,True,24h
2026-05-14 11:05:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548182,13.939953,19.60528,84.14134,-75.90458,10.424071,True,24h
2026-05-14 11:05:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548185,13.93996,19.605284,84.141365,-75.90456,10.424079,True,24h
2026-05-14 11:05:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548191,13.939968,19.605286,84.14139,-75.90453,10.424088,True,24h
2026-05-14 11:05:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548191,13.939977,19.605288,84.14141,-75.9045,10.424095,True,24h
2026-05-14 11:05:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548193,13.939983,19.60529,84.14143,-75.90449,10.424103,True,24h
2026-05-14 11:05:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548197,13.939992,19.60529,84.14145,-75.90446,10.42411,True,24h
2026-05-14 11:05:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548204,13.94,19.605291,84.14148,-75.904434,10.424119,True,24h
2026-05-14 11:05:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548203,13.940007,19.605293,84.1415,-75.90441,10.424127,True,24h
2026-05-14 11:05:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54821,13.940017,19.605295,84.141525,-75.90439,10.424134,True,24h
2026-05-14 11:06:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548214,13.940023,19.605297,84.14155,-75.904366,10.424142,True,24h
2026-05-14 11:06:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548223,13.940032,19.605299,84.14157,-75.904335,10.42415,True,24h
2026-05-14 11:06:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548223,13.940041,19.605299,84.141594,-75.90431,10.424158,True,24h
2026-05-14 11:06:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548227,13.940049,19.6053,84.14162,-75.90429,10.424167,True,24h
2026-05-14 11:06:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548231,13.940056,19.605303,84.14164,-75.90427,10.424173,True,24h
2026-05-14 11:06:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54824,13.940064,19.605305,84.14166,-75.90424,10.424183,True,24h
2026-05-14 11:06:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548235,13.940071,19.605307,84.14169,-75.90422,10.42419,True,24h
2026-05-14 11:06:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548243,13.940082,19.605309,84.141716,-75.90419,10.424198,True,24h
2026-05-14 11:06:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548246,13.940088,19.605309,84.14174,-75.904175,10.424208,True,24h
2026-05-14 11:06:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548256,13.940097,19.60531,84.14176,-75.904144,10.424214,True,24h
2026-05-14 11:06:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54826,13.940105,19.605312,84.141785,-75.90412,10.424223,True,24h
2026-05-14 11:06:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548256,13.940114,19.605316,84.14181,-75.9041,10.424231,True,24h
2026-05-14 11:06:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548264,13.940121,19.605318,84.14184,-75.904076,10.424238,True,24h
2026-05-14 11:06:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548265,13.940129,19.605318,84.14186,-75.904045,10.424246,True,24h
2026-05-14 11:06:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54827,13.940138,19.60532,84.141884,-75.90402,10.424254,True,24h
2026-05-14 11:07:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548275,13.940146,19.60532,84.1419,-75.904,10.424262,True,24h
2026-05-14 11:07:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548279,13.940155,19.605324,84.14193,-75.90398,10.424271,True,24h
2026-05-14 11:07:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548283,13.940162,19.605326,84.141945,-75.90395,10.424278,True,24h
2026-05-14 11:07:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548288,13.94017,19.605326,84.141975,-75.90392,10.424285,True,24h
2026-05-14 11:07:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548292,13.940178,19.605328,84.142,-75.9039,10.4242935,True,24h
2026-05-14 11:07:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.5483,13.9401865,19.60533,84.14203,-75.903885,10.424301,True,24h
2026-05-14 11:07:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548302,13.940194,19.605331,84.142044,-75.903854,10.42431,True,24h
2026-05-14 11:07:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548304,13.940202,19.605333,84.14207,-75.90383,10.424317,True,24h
2026-05-14 11:07:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548306,13.940209,19.605335,84.14209,-75.90381,10.424325,True,24h
2026-05-14 11:07:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548311,13.940219,19.605335,84.14211,-75.903786,10.424334,True,24h
2026-05-14 11:07:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54832,13.940226,19.605337,84.142136,-75.90376,10.424341,True,24h
2026-05-14 11:07:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548315,13.940234,19.60534,84.14216,-75.90374,10.424349,True,24h
2026-05-14 11:07:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54832,13.940243,19.605341,84.14218,-75.90371,10.424356,True,24h
2026-05-14 11:07:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548328,13.940251,19.605343,84.14221,-75.90369,10.424364,True,24h
2026-05-14 11:07:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548332,13.940258,19.605345,84.142235,-75.90366,10.424373,True,24h
2026-05-14 11:08:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548332,13.940265,19.605345,84.14225,-75.90364,10.42438,True,24h
2026-05-14 11:08:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548338,13.940273,19.605347,84.14227,-75.90362,10.424388,True,24h
2026-05-14 11:08:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548344,13.940284,19.60535,84.1423,-75.90359,10.4243965,True,24h
2026-05-14 11:08:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548344,13.94029,19.605352,84.14233,-75.90357,10.424404,True,24h
2026-05-14 11:08:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548347,13.940299,19.605354,84.14235,-75.90355,10.424412,True,24h
2026-05-14 11:08:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548351,13.940308,19.605354,84.14237,-75.90352,10.424419,True,24h
2026-05-14 11:08:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548355,13.940314,19.605356,84.142395,-75.903496,10.424426,True,24h
2026-05-14 11:08:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548363,13.940321,19.605356,84.14242,-75.90347,10.424436,True,24h
2026-05-14 11:08:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548368,13.940331,19.60536,84.14244,-75.90345,10.424444,True,24h
2026-05-14 11:08:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548368,13.940338,19.605362,84.14246,-75.90343,10.424451,True,24h
2026-05-14 11:08:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548374,13.940347,19.605364,84.142494,-75.9034,10.424459,True,24h
2026-05-14 11:08:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54838,13.940353,19.605364,84.14252,-75.90337,10.424467,True,24h
2026-05-14 11:08:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548384,13.940362,19.605366,84.14254,-75.90335,10.424475,True,24h
2026-05-14 11:08:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548384,13.940371,19.605368,84.14256,-75.90333,10.424483,True,24h
2026-05-14 11:08:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54839,13.940379,19.60537,84.14258,-75.903305,10.42449,True,24h
2026-05-14 11:09:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54839,13.940388,19.605371,84.1426,-75.90328,10.424499,True,24h
2026-05-14 11:09:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548399,13.940395,19.605373,84.14263,-75.90326,10.424506,True,24h
2026-05-14 11:09:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548403,13.940403,19.605373,84.142654,-75.90324,10.424514,True,24h
2026-05-14 11:09:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548407,13.940412,19.605375,84.14268,-75.903206,10.424522,True,24h
2026-05-14 11:09:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548407,13.940419,19.60538,84.1427,-75.90318,10.42453,True,24h
2026-05-14 11:09:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548412,13.940427,19.605381,84.14272,-75.90316,10.424538,True,24h
2026-05-14 11:09:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548416,13.9404335,19.605381,84.142746,-75.90314,10.424545,True,24h
2026-05-14 11:09:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548422,13.940443,19.605383,84.14276,-75.903114,10.424553,True,24h
2026-05-14 11:09:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548428,13.940451,19.605383,84.1428,-75.90308,10.4245615,True,24h
2026-05-14 11:09:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548426,13.940458,19.605385,84.142815,-75.90306,10.424569,True,24h
2026-05-14 11:09:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54843,13.940466,19.605387,84.14284,-75.903046,10.424577,True,24h
2026-05-14 11:09:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548437,13.940474,19.60539,84.14287,-75.903015,10.424586,True,24h
2026-05-14 11:09:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54844,13.940482,19.60539,84.14289,-75.90299,10.424593,True,24h
2026-05-14 11:09:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548439,13.940491,19.605392,84.14291,-75.90297,10.424601,True,24h
2026-05-14 11:09:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548447,13.940497,19.605394,84.14293,-75.90295,10.424608,True,24h
2026-05-14 11:10:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54845,13.940506,19.605396,84.14296,-75.90292,10.424616,True,24h
2026-05-14 11:10:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54845,13.940515,19.605398,84.14298,-75.9029,10.424624,True,24h
2026-05-14 11:10:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54846,13.940521,19.6054,84.143005,-75.90287,10.424632,True,24h
2026-05-14 11:10:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54846,13.940528,19.6054,84.14303,-75.90285,10.42464,True,24h
2026-05-14 11:10:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54847,13.940538,19.605402,84.14305,-75.902824,10.424648,True,24h
2026-05-14 11:10:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548468,13.940547,19.605404,84.143074,-75.9028,10.424656,True,24h
2026-05-14 11:10:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548473,13.940554,19.605406,84.1431,-75.90278,10.424664,True,24h
2026-05-14 11:10:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54848,13.94056,19.605408,84.14312,-75.902756,10.424671,True,24h
2026-05-14 11:10:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548485,13.940571,19.60541,84.14314,-75.90273,10.424681,True,24h
2026-05-14 11:10:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548485,13.9405775,19.60541,84.143166,-75.90271,10.424687,True,24h
2026-05-14 11:10:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548492,13.940586,19.605412,84.143196,-75.90269,10.424695,True,24h
2026-05-14 11:10:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548494,13.940593,19.605413,84.14321,-75.90266,10.424703,True,24h
2026-05-14 11:10:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548494,13.940601,19.605415,84.143234,-75.90263,10.424711,True,24h
2026-05-14 11:10:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548504,13.940608,19.605417,84.14326,-75.90261,10.424719,True,24h
2026-05-14 11:10:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548504,13.940617,19.60542,84.14328,-75.90259,10.424726,True,24h
2026-05-14 11:11:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548508,13.940625,19.605421,84.1433,-75.902565,10.424734,True,24h
2026-05-14 11:11:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548515,13.940634,19.605421,84.14333,-75.902534,10.424742,True,24h
2026-05-14 11:11:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548517,13.94064,19.605423,84.14336,-75.90252,10.42475,True,24h
2026-05-14 11:11:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548525,13.940649,19.605425,84.14338,-75.90249,10.424758,True,24h
2026-05-14 11:11:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548521,13.940658,19.605427,84.1434,-75.902466,10.424766,True,24h
2026-05-14 11:11:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54853,13.940664,19.605429,84.14342,-75.90244,10.424774,True,24h
2026-05-14 11:11:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548529,13.940673,19.60543,84.14344,-75.90242,10.424782,True,24h
2026-05-14 11:11:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548534,13.94068,19.60543,84.14346,-75.9024,10.424788,True,24h
2026-05-14 11:11:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54854,13.94069,19.605434,84.14349,-75.902374,10.424797,True,24h
2026-05-14 11:11:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548542,13.940697,19.605436,84.14352,-75.90235,10.424805,True,24h
2026-05-14 11:11:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.54855,13.940705,19.605436,84.14354,-75.90233,10.424812,True,24h
2026-05-14 11:11:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548553,13.940712,19.605438,84.14356,-75.902306,10.424821,True,24h
2026-05-14 11:11:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548557,13.940721,19.605438,84.143585,-75.90228,10.424829,True,24h
2026-05-14 11:11:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,22.548553,13.940729,19.605442,84.14361,-75.90225,10.424835,True,24h
